X(m) Y(m) elev(m) gz(mgal)
3181.81818182 515.151515152 -1800.0 8.26228353206
3282.82828283 515.151515152 -1800.0 8.02992863337
3383.83838384 515.151515152 -1800.0 7.95601815005
3484.84848485 515.151515152 -1800.0 7.78330859448
3585.85858586 515.151515152 -1800.0 7.71176717916
3686.86868687 515.151515152 -1800.0 7.37544700683
3787.87878788 515.151515152 -1800.0 7.48585177371
3888.88888889 515.151515152 -1800.0 7.24441067457
3989.8989899 515.151515152 -1800.0 7.20653415743
4090.90909091 515.151515152 -1800.0 7.17637039518
4191.91919192 515.151515152 -1800.0 7.01069343168
4292.92929293 515.151515152 -1800.0 7.04857336936
4393.93939394 515.151515152 -1800.0 6.90321928917
4494.94949495 515.151515152 -1800.0 6.81968322808
4595.95959596 515.151515152 -1800.0 6.6897836971
4696.96969697 515.151515152 -1800.0 6.59090435154
4797.97979798 515.151515152 -1800.0 6.52904911438
4898.98989899 515.151515152 -1800.0 6.56926191523
5000.0 515.151515152 -1800.0 6.1971798808
-5000.0 575.757575758 -1800.0 6.51256975652
-4898.98989899 575.757575758 -1800.0 6.49380162624
-4797.97979798 575.757575758 -1800.0 6.63413317593
-4696.96969697 575.757575758 -1800.0 6.45442062274
-4595.95959596 575.757575758 -1800.0 6.53660218601
-4494.94949495 575.757575758 -1800.0 6.72442515182
-4393.93939394 575.757575758 -1800.0 6.86251637963
-4292.92929293 575.757575758 -1800.0 6.9180174912
-4191.91919192 575.757575758 -1800.0 7.06939515033
-4090.90909091 575.757575758 -1800.0 6.9995271601
-3989.8989899 575.757575758 -1800.0 6.91756123749
-3888.88888889 575.757575758 -1800.0 7.42646357588
-3787.87878788 575.757575758 -1800.0 7.2508219039
-3686.86868687 575.757575758 -1800.0 7.70289811992
-3585.85858586 575.757575758 -1800.0 7.64775328879
-3484.84848485 575.757575758 -1800.0 7.80839560317
-3383.83838384 575.757575758 -1800.0 7.83760628016
-3282.82828283 575.757575758 -1800.0 8.05856225686
-3181.81818182 575.757575758 -1800.0 8.37915673841
-3080.80808081 575.757575758 -1800.0 8.6300888687
-2979.7979798 575.757575758 -1800.0 8.70165064992
-2878.78787879 575.757575758 -1800.0 8.81552599859
-2777.77777778 575.757575758 -1800.0 9.03934203202
-2676.76767677 575.757575758 -1800.0 9.41556938473
-2575.75757576 575.757575758 -1800.0 9.29906427978
-2474.74747475 575.757575758 -1800.0 9.6444965189
-2373.73737374 575.757575758 -1800.0 9.75654746295
-2272.72727273 575.757575758 -1800.0 10.069543578
-2171.71717172 575.757575758 -1800.0 10.4476460368
-2070.70707071 575.757575758 -1800.0 10.6441069583
-1969.6969697 575.757575758 -1800.0 11.0095445477
-1868.68686869 575.757575758 -1800.0 11.1926402705
-1767.67676768 575.757575758 -1800.0 11.4639323865
-1666.66666667 575.757575758 -1800.0 11.770051737
-1565.65656566 575.757575758 -1800.0 12.1247225926
-1464.64646465 575.757575758 -1800.0 12.4111257735
-1363.63636364 575.757575758 -1800.0 12.7992914897
-1262.62626263 575.757575758 -1800.0 12.9636981046
-1161.61616162 575.757575758 -1800.0 13.4654784109
-1060.60606061 575.757575758 -1800.0 13.5490469586
-959.595959596 575.757575758 -1800.0 13.9162891322
-858.585858586 575.757575758 -1800.0 13.9547121576
-757.575757576 575.757575758 -1800.0 14.3184229897
-656.565656566 575.757575758 -1800.0 14.4586249839
-555.555555556 575.757575758 -1800.0 14.7198463472
-454.545454545 575.757575758 -1800.0 14.9975635291
-353.535353535 575.757575758 -1800.0 14.9469677456
-252.525252525 575.757575758 -1800.0 15.1415100628
-151.515151515 575.757575758 -1800.0 15.2159661346
-50.5050505051 575.757575758 -1800.0 15.2841826452
50.5050505051 575.757575758 -1800.0 15.2424829156
151.515151515 575.757575758 -1800.0 15.298552014
252.525252525 575.757575758 -1800.0 15.0898504888
353.535353535 575.757575758 -1800.0 14.8521759078
454.545454545 575.757575758 -1800.0 14.889684801
555.555555556 575.757575758 -1800.0 14.6891037161
656.565656566 575.757575758 -1800.0 14.7097507912
757.575757576 575.757575758 -1800.0 14.2379452378
858.585858586 575.757575758 -1800.0 14.1484940301
959.595959596 575.757575758 -1800.0 13.7154350568
1060.60606061 575.757575758 -1800.0 13.5267821475
1161.61616162 575.757575758 -1800.0 13.22662976
1262.62626263 575.757575758 -1800.0 13.0332181054
1363.63636364 575.757575758 -1800.0 12.6477154366
1464.64646465 575.757575758 -1800.0 12.4823788526
1565.65656566 575.757575758 -1800.0 12.0963939739
1666.66666667 575.757575758 -1800.0 11.7005879674
1767.67676768 575.757575758 -1800.0 11.4648161346
1868.68686869 575.757575758 -1800.0 11.2037219471
1969.6969697 575.757575758 -1800.0 10.7836391187
2070.70707071 575.757575758 -1800.0 10.606513858
2171.71717172 575.757575758 -1800.0 10.5400634151
2272.72727273 575.757575758 -1800.0 10.0972419085
2373.73737374 575.757575758 -1800.0 9.85031717993
2474.74747475 575.757575758 -1800.0 9.7985146949
2575.75757576 575.757575758 -1800.0 9.65279059289
2676.76767677 575.757575758 -1800.0 9.23687122855
2777.77777778 575.757575758 -1800.0 8.85724672693
2878.78787879 575.757575758 -1800.0 8.79083778234
2979.7979798 575.757575758 -1800.0 8.44424530363
3080.80808081 575.757575758 -1800.0 8.36340409816
3181.81818182 575.757575758 -1800.0 8.33814625366
3282.82828283 575.757575758 -1800.0 8.07563040004
3383.83838384 575.757575758 -1800.0 7.99208125422
3484.84848485 575.757575758 -1800.0 7.71160128713
3585.85858586 575.757575758 -1800.0 7.72473962521
3686.86868687 575.757575758 -1800.0 7.58117674991
3787.87878788 575.757575758 -1800.0 7.4947895105
3888.88888889 575.757575758 -1800.0 7.27883818964
3989.8989899 575.757575758 -1800.0 7.25516748042
4090.90909091 575.757575758 -1800.0 7.03175472572
4191.91919192 575.757575758 -1800.0 6.94422988846
4292.92929293 575.757575758 -1800.0 6.93400774514
4393.93939394 575.757575758 -1800.0 7.06695578807
4494.94949495 575.757575758 -1800.0 6.80093895634
4595.95959596 575.757575758 -1800.0 6.8022740967
4696.96969697 575.757575758 -1800.0 6.60162723987
4797.97979798 575.757575758 -1800.0 6.49994315222
4898.98989899 575.757575758 -1800.0 6.38229406407
5000.0 575.757575758 -1800.0 6.42281874156
-5000.0 636.363636364 -1800.0 6.42444736753
-4898.98989899 636.363636364 -1800.0 6.51372647902
-4797.97979798 636.363636364 -1800.0 6.46798588778
-4696.96969697 636.363636364 -1800.0 6.54355862081
-4595.95959596 636.363636364 -1800.0 6.77624216215
-4494.94949495 636.363636364 -1800.0 6.7011723679
-4393.93939394 636.363636364 -1800.0 6.84522017052
-4292.92929293 636.363636364 -1800.0 6.803511969
-4191.91919192 636.363636364 -1800.0 7.11158990722
-4090.90909091 636.363636364 -1800.0 7.1926053625
-3989.8989899 636.363636364 -1800.0 7.23904334519
-3888.88888889 636.363636364 -1800.0 7.21042852995
-3787.87878788 636.363636364 -1800.0 7.38140749588
-3686.86868687 636.363636364 -1800.0 7.48871147854
-3585.85858586 636.363636364 -1800.0 7.85925901036
-3484.84848485 636.363636364 -1800.0 7.68996072495
-3383.83838384 636.363636364 -1800.0 8.00192775293
-3282.82828283 636.363636364 -1800.0 8.02521063219
-3181.81818182 636.363636364 -1800.0 8.33880234645
-3080.80808081 636.363636364 -1800.0 8.32346290119
-2979.7979798 636.363636364 -1800.0 8.40320811898
-2878.78787879 636.363636364 -1800.0 8.81419538195
-2777.77777778 636.363636364 -1800.0 8.9509800776
-2676.76767677 636.363636364 -1800.0 9.33020279948
-2575.75757576 636.363636364 -1800.0 9.28942419636
-2474.74747475 636.363636364 -1800.0 9.73224772127
-2373.73737374 636.363636364 -1800.0 9.80249538643
-2272.72727273 636.363636364 -1800.0 10.0088707656
-2171.71717172 636.363636364 -1800.0 10.1920352839
-2070.70707071 636.363636364 -1800.0 10.753552997
-1969.6969697 636.363636364 -1800.0 10.8138323687
-1868.68686869 636.363636364 -1800.0 11.1464432829
-1767.67676768 636.363636364 -1800.0 11.362448475
-1666.66666667 636.363636364 -1800.0 11.6268514247
-1565.65656566 636.363636364 -1800.0 11.9447025875
-1464.64646465 636.363636364 -1800.0 12.2167810247
-1363.63636364 636.363636364 -1800.0 12.6356581877
-1262.62626263 636.363636364 -1800.0 12.9072670493
-1161.61616162 636.363636364 -1800.0 13.1316919142
-1060.60606061 636.363636364 -1800.0 13.2976918849
-959.595959596 636.363636364 -1800.0 13.6009961814
-858.585858586 636.363636364 -1800.0 14.1669770478
-757.575757576 636.363636364 -1800.0 13.9507338668
-656.565656566 636.363636364 -1800.0 14.3942301667
-555.555555556 636.363636364 -1800.0 14.633427691
-454.545454545 636.363636364 -1800.0 14.661684997
-353.535353535 636.363636364 -1800.0 14.9554813092
-252.525252525 636.363636364 -1800.0 15.0232750871
-151.515151515 636.363636364 -1800.0 14.9808108864
-50.5050505051 636.363636364 -1800.0 14.9473827975
50.5050505051 636.363636364 -1800.0 14.9787616525
151.515151515 636.363636364 -1800.0 15.0671900074
252.525252525 636.363636364 -1800.0 14.9313127789
353.535353535 636.363636364 -1800.0 15.0092723174
454.545454545 636.363636364 -1800.0 14.7933265712
555.555555556 636.363636364 -1800.0 14.6743972123
656.565656566 636.363636364 -1800.0 14.5225958697
757.575757576 636.363636364 -1800.0 14.1384776817
858.585858586 636.363636364 -1800.0 14.2000913738
959.595959596 636.363636364 -1800.0 13.5948160324
1060.60606061 636.363636364 -1800.0 13.3752523664
1161.61616162 636.363636364 -1800.0 13.2014139566
1262.62626263 636.363636364 -1800.0 12.7955492024
1363.63636364 636.363636364 -1800.0 12.4304480333
1464.64646465 636.363636364 -1800.0 12.3411898538
1565.65656566 636.363636364 -1800.0 12.066790721
1666.66666667 636.363636364 -1800.0 11.7629783757
1767.67676768 636.363636364 -1800.0 11.4295082916
1868.68686869 636.363636364 -1800.0 11.2097296639
1969.6969697 636.363636364 -1800.0 10.9790579402
2070.70707071 636.363636364 -1800.0 10.6271105988
2171.71717172 636.363636364 -1800.0 10.273528648
2272.72727273 636.363636364 -1800.0 10.1866135918
2373.73737374 636.363636364 -1800.0 9.85009825528
2474.74747475 636.363636364 -1800.0 9.5770698493
2575.75757576 636.363636364 -1800.0 9.52408895567
2676.76767677 636.363636364 -1800.0 9.24980687707
2777.77777778 636.363636364 -1800.0 8.92610486594
2878.78787879 636.363636364 -1800.0 8.8214731026
2979.7979798 636.363636364 -1800.0 8.70688731459
3080.80808081 636.363636364 -1800.0 8.11292338637
3181.81818182 636.363636364 -1800.0 8.1629934937
3282.82828283 636.363636364 -1800.0 8.09531397563
3383.83838384 636.363636364 -1800.0 8.08436974186
3484.84848485 636.363636364 -1800.0 7.72585366941
3585.85858586 636.363636364 -1800.0 7.63140144886
3686.86868687 636.363636364 -1800.0 7.47873168397
3787.87878788 636.363636364 -1800.0 7.50596592875
3888.88888889 636.363636364 -1800.0 7.32115508138
3989.8989899 636.363636364 -1800.0 7.3194824329
4090.90909091 636.363636364 -1800.0 7.29944648581
4191.91919192 636.363636364 -1800.0 6.98266975955
4292.92929293 636.363636364 -1800.0 6.89851857385
4393.93939394 636.363636364 -1800.0 6.7156376233
4494.94949495 636.363636364 -1800.0 6.77089707533
4595.95959596 636.363636364 -1800.0 6.60505352743
4696.96969697 636.363636364 -1800.0 6.71611590835
4797.97979798 636.363636364 -1800.0 6.65590600091
4898.98989899 636.363636364 -1800.0 6.36850034822
5000.0 636.363636364 -1800.0 6.15202916249
-5000.0 696.96969697 -1800.0 6.33353293653
-4898.98989899 696.96969697 -1800.0 6.49577355381
-4797.97979798 696.96969697 -1800.0 6.45400703517
-4696.96969697 696.96969697 -1800.0 6.51362755552
-4595.95959596 696.96969697 -1800.0 6.84455061232
-4494.94949495 696.96969697 -1800.0 6.84989880944
-4393.93939394 696.96969697 -1800.0 6.82059608509
-4292.92929293 696.96969697 -1800.0 6.8956100325
-4191.91919192 696.96969697 -1800.0 7.02371968256
-4090.90909091 696.96969697 -1800.0 6.87966596657
-3989.8989899 696.96969697 -1800.0 7.34564417273
-3888.88888889 696.96969697 -1800.0 7.4015699611
-3787.87878788 696.96969697 -1800.0 7.38655057591
-3686.86868687 696.96969697 -1800.0 7.48952388301
-3585.85858586 696.96969697 -1800.0 7.61518471654
-3484.84848485 696.96969697 -1800.0 7.7229553587
-3383.83838384 696.96969697 -1800.0 7.87965846431
-3282.82828283 696.96969697 -1800.0 8.0837330589
-3181.81818182 696.96969697 -1800.0 8.18949189913
-3080.80808081 696.96969697 -1800.0 8.51855773322
-2979.7979798 696.96969697 -1800.0 8.51995482498
-2878.78787879 696.96969697 -1800.0 8.52337950081
-2777.77777778 696.96969697 -1800.0 8.84367881123
-2676.76767677 696.96969697 -1800.0 8.84698666243
-2575.75757576 696.96969697 -1800.0 9.55958414309
-2474.74747475 696.96969697 -1800.0 9.51197827645
-2373.73737374 696.96969697 -1800.0 9.88563312707
-2272.72727273 696.96969697 -1800.0 10.1748157146
-2171.71717172 696.96969697 -1800.0 10.1476333209
-2070.70707071 696.96969697 -1800.0 10.4249416763
-1969.6969697 696.96969697 -1800.0 10.7170360612
-1868.68686869 696.96969697 -1800.0 11.0061462128
-1767.67676768 696.96969697 -1800.0 11.2497641217
-1666.66666667 696.96969697 -1800.0 11.5641496354
-1565.65656566 696.96969697 -1800.0 11.8352523974
-1464.64646465 696.96969697 -1800.0 12.3177019973
-1363.63636364 696.96969697 -1800.0 12.5598756817
-1262.62626263 696.96969697 -1800.0 12.9397417337
-1161.61616162 696.96969697 -1800.0 13.1701775744
-1060.60606061 696.96969697 -1800.0 13.3273274201
-959.595959596 696.96969697 -1800.0 13.4744622522
-858.585858586 696.96969697 -1800.0 13.9985753839
-757.575757576 696.96969697 -1800.0 14.0557002391
-656.565656566 696.96969697 -1800.0 14.2193962015
-555.555555556 696.96969697 -1800.0 14.4580618582
-454.545454545 696.96969697 -1800.0 14.5841429322
-353.535353535 696.96969697 -1800.0 14.8615882099
-252.525252525 696.96969697 -1800.0 14.9365489496
-151.515151515 696.96969697 -1800.0 15.0253437293
-50.5050505051 696.96969697 -1800.0 15.0236483305
50.5050505051 696.96969697 -1800.0 14.8459383956
151.515151515 696.96969697 -1800.0 14.8631662912
252.525252525 696.96969697 -1800.0 14.9187972411
353.535353535 696.96969697 -1800.0 14.7647363261
454.545454545 696.96969697 -1800.0 14.5468944642
555.555555556 696.96969697 -1800.0 14.4058062789
656.565656566 696.96969697 -1800.0 14.1902712841
757.575757576 696.96969697 -1800.0 13.8250101565
858.585858586 696.96969697 -1800.0 13.8172294386
959.595959596 696.96969697 -1800.0 13.7472115333
1060.60606061 696.96969697 -1800.0 13.3196818076
1161.61616162 696.96969697 -1800.0 13.0985246517
1262.62626263 696.96969697 -1800.0 12.866821047
1363.63636364 696.96969697 -1800.0 12.5561383489
1464.64646465 696.96969697 -1800.0 12.291124974
1565.65656566 696.96969697 -1800.0 11.9688999826
1666.66666667 696.96969697 -1800.0 11.5608490786
1767.67676768 696.96969697 -1800.0 11.4683714528
1868.68686869 696.96969697 -1800.0 10.9914601461
1969.6969697 696.96969697 -1800.0 10.7566421204
2070.70707071 696.96969697 -1800.0 10.5689148329
2171.71717172 696.96969697 -1800.0 10.1996300091
2272.72727273 696.96969697 -1800.0 10.0905078432
2373.73737374 696.96969697 -1800.0 9.90293423228
2474.74747475 696.96969697 -1800.0 9.76303591207
2575.75757576 696.96969697 -1800.0 9.31214416753
2676.76767677 696.96969697 -1800.0 9.12939511244
2777.77777778 696.96969697 -1800.0 9.02817444834
2878.78787879 696.96969697 -1800.0 8.69509594203
2979.7979798 696.96969697 -1800.0 8.46303899793
3080.80808081 696.96969697 -1800.0 8.30757141728
3181.81818182 696.96969697 -1800.0 8.21459803574
3282.82828283 696.96969697 -1800.0 7.88922035428
3383.83838384 696.96969697 -1800.0 7.88392002927
3484.84848485 696.96969697 -1800.0 7.81745417667
3585.85858586 696.96969697 -1800.0 7.60087694563
3686.86868687 696.96969697 -1800.0 7.47738099736
3787.87878788 696.96969697 -1800.0 7.37948413968
3888.88888889 696.96969697 -1800.0 7.33202052892
3989.8989899 696.96969697 -1800.0 7.18177583608
4090.90909091 696.96969697 -1800.0 7.07681510616
4191.91919192 696.96969697 -1800.0 6.98760414279
4292.92929293 696.96969697 -1800.0 6.90487978119
4393.93939394 696.96969697 -1800.0 6.66665712998
4494.94949495 696.96969697 -1800.0 6.53925196118
4595.95959596 696.96969697 -1800.0 6.63370455687
4696.96969697 696.96969697 -1800.0 6.54126627495
4797.97979798 696.96969697 -1800.0 6.52845665653
4898.98989899 696.96969697 -1800.0 6.23959348864
5000.0 696.96969697 -1800.0 6.22585331234
-5000.0 757.575757576 -1800.0 6.16631177898
-4898.98989899 757.575757576 -1800.0 6.56128881732
-4797.97979798 757.575757576 -1800.0 6.63323688522
-4696.96969697 757.575757576 -1800.0 6.50990332479
-4595.95959596 757.575757576 -1800.0 6.73121719164
-4494.94949495 757.575757576 -1800.0 6.7067319135
-4393.93939394 757.575757576 -1800.0 6.83459512041
-4292.92929293 757.575757576 -1800.0 6.75304607579
-4191.91919192 757.575757576 -1800.0 7.05995869933
-4090.90909091 757.575757576 -1800.0 7.01696764238
-3989.8989899 757.575757576 -1800.0 7.27392070165
-3888.88888889 757.575757576 -1800.0 7.36037011862
-3787.87878788 757.575757576 -1800.0 7.36644964503
-3686.86868687 757.575757576 -1800.0 7.47022914002
-3585.85858586 757.575757576 -1800.0 7.50137526821
-3484.84848485 757.575757576 -1800.0 7.74181245165
-3383.83838384 757.575757576 -1800.0 7.74900449998
-3282.82828283 757.575757576 -1800.0 7.93322245423
-3181.81818182 757.575757576 -1800.0 8.29588903863
-3080.80808081 757.575757576 -1800.0 8.41749966052
-2979.7979798 757.575757576 -1800.0 8.61571859362
-2878.78787879 757.575757576 -1800.0 8.67330360125
-2777.77777778 757.575757576 -1800.0 8.87270686333
-2676.76767677 757.575757576 -1800.0 8.94214126493
-2575.75757576 757.575757576 -1800.0 9.53473974146
-2474.74747475 757.575757576 -1800.0 9.55188168164
-2373.73737374 757.575757576 -1800.0 9.78886654308
-2272.72727273 757.575757576 -1800.0 10.1259083939
-2171.71717172 757.575757576 -1800.0 10.2481610352
-2070.70707071 757.575757576 -1800.0 10.5982829766
-1969.6969697 757.575757576 -1800.0 10.7690875723
-1868.68686869 757.575757576 -1800.0 10.9953297316
-1767.67676768 757.575757576 -1800.0 11.4288373505
-1666.66666667 757.575757576 -1800.0 11.6806735253
-1565.65656566 757.575757576 -1800.0 11.8920495815
-1464.64646465 757.575757576 -1800.0 12.181435959
-1363.63636364 757.575757576 -1800.0 12.3564935017
-1262.62626263 757.575757576 -1800.0 12.7452934268
-1161.61616162 757.575757576 -1800.0 12.9972001722
-1060.60606061 757.575757576 -1800.0 13.0647765102
-959.595959596 757.575757576 -1800.0 13.5474305208
-858.585858586 757.575757576 -1800.0 13.6977713681
-757.575757576 757.575757576 -1800.0 13.8704663164
-656.565656566 757.575757576 -1800.0 14.1272636296
-555.555555556 757.575757576 -1800.0 14.4296226955
-454.545454545 757.575757576 -1800.0 14.3212598842
-353.535353535 757.575757576 -1800.0 14.4489647865
-252.525252525 757.575757576 -1800.0 14.6532943361
-151.515151515 757.575757576 -1800.0 14.6918081489
-50.5050505051 757.575757576 -1800.0 14.6410491195
50.5050505051 757.575757576 -1800.0 14.5758171713
151.515151515 757.575757576 -1800.0 14.5843249697
252.525252525 757.575757576 -1800.0 14.649574484
353.535353535 757.575757576 -1800.0 14.588041063
454.545454545 757.575757576 -1800.0 14.4995494549
555.555555556 757.575757576 -1800.0 14.2345890203
656.565656566 757.575757576 -1800.0 13.975595157
757.575757576 757.575757576 -1800.0 13.889635712
858.585858586 757.575757576 -1800.0 13.6025121369
959.595959596 757.575757576 -1800.0 13.5381353644
1060.60606061 757.575757576 -1800.0 13.0983558621
1161.61616162 757.575757576 -1800.0 12.8358121756
1262.62626263 757.575757576 -1800.0 12.6776240926
1363.63636364 757.575757576 -1800.0 12.4208171704
1464.64646465 757.575757576 -1800.0 12.0033870007
1565.65656566 757.575757576 -1800.0 11.9355364554
1666.66666667 757.575757576 -1800.0 11.4814455543
1767.67676768 757.575757576 -1800.0 11.2694716311
1868.68686869 757.575757576 -1800.0 11.1121765802
1969.6969697 757.575757576 -1800.0 10.9183255224
2070.70707071 757.575757576 -1800.0 10.6179453888
2171.71717172 757.575757576 -1800.0 10.294774706
2272.72727273 757.575757576 -1800.0 9.93349657066
2373.73737374 757.575757576 -1800.0 9.7059556561
2474.74747475 757.575757576 -1800.0 9.6468096583
2575.75757576 757.575757576 -1800.0 9.3961600355
2676.76767677 757.575757576 -1800.0 9.0891777728
2777.77777778 757.575757576 -1800.0 8.89464327326
2878.78787879 757.575757576 -1800.0 8.57735634866
2979.7979798 757.575757576 -1800.0 8.37648135071
3080.80808081 757.575757576 -1800.0 8.23826461017
3181.81818182 757.575757576 -1800.0 8.13835946639
3282.82828283 757.575757576 -1800.0 8.01143256384
3383.83838384 757.575757576 -1800.0 7.95063852056
3484.84848485 757.575757576 -1800.0 7.79326117316
3585.85858586 757.575757576 -1800.0 7.60097657862
3686.86868687 757.575757576 -1800.0 7.47601925554
3787.87878788 757.575757576 -1800.0 7.38810527529
3888.88888889 757.575757576 -1800.0 7.42348582193
3989.8989899 757.575757576 -1800.0 7.17157113492
4090.90909091 757.575757576 -1800.0 7.01298292624
4191.91919192 757.575757576 -1800.0 6.97499034812
4292.92929293 757.575757576 -1800.0 6.85549252855
4393.93939394 757.575757576 -1800.0 6.67444325454
4494.94949495 757.575757576 -1800.0 6.76721375925
4595.95959596 757.575757576 -1800.0 6.53786553957
4696.96969697 757.575757576 -1800.0 6.54876150068
4797.97979798 757.575757576 -1800.0 6.5267399063
4898.98989899 757.575757576 -1800.0 6.39802502227
5000.0 757.575757576 -1800.0 6.31937591332
-5000.0 818.181818182 -1800.0 6.38281867799
-4898.98989899 818.181818182 -1800.0 6.41526531316
-4797.97979798 818.181818182 -1800.0 6.45498909614
-4696.96969697 818.181818182 -1800.0 6.39458628675
-4595.95959596 818.181818182 -1800.0 6.52764169073
-4494.94949495 818.181818182 -1800.0 6.6906512145
-4393.93939394 818.181818182 -1800.0 6.76889929577
-4292.92929293 818.181818182 -1800.0 6.85082423051
-4191.91919192 818.181818182 -1800.0 6.94597516053
-4090.90909091 818.181818182 -1800.0 6.98767722185
-3989.8989899 818.181818182 -1800.0 7.01440943402
-3888.88888889 818.181818182 -1800.0 7.34319734519
-3787.87878788 818.181818182 -1800.0 7.43259138221
-3686.86868687 818.181818182 -1800.0 7.49028220478
-3585.85858586 818.181818182 -1800.0 7.59901629508
-3484.84848485 818.181818182 -1800.0 7.83678368971
-3383.83838384 818.181818182 -1800.0 7.88748971719
-3282.82828283 818.181818182 -1800.0 8.01314760961
-3181.81818182 818.181818182 -1800.0 8.07305932384
-3080.80808081 818.181818182 -1800.0 8.28414414416
-2979.7979798 818.181818182 -1800.0 8.58273986111
-2878.78787879 818.181818182 -1800.0 8.8030437484
-2777.77777778 818.181818182 -1800.0 8.89931076769
-2676.76767677 818.181818182 -1800.0 8.9282345999
-2575.75757576 818.181818182 -1800.0 9.14574422514
-2474.74747475 818.181818182 -1800.0 9.31925136335
-2373.73737374 818.181818182 -1800.0 9.70428958839
-2272.72727273 818.181818182 -1800.0 10.1023659842
-2171.71717172 818.181818182 -1800.0 10.2377568392
-2070.70707071 818.181818182 -1800.0 10.5138974535
-1969.6969697 818.181818182 -1800.0 10.6627818902
-1868.68686869 818.181818182 -1800.0 11.1002061144
-1767.67676768 818.181818182 -1800.0 11.343422517
-1666.66666667 818.181818182 -1800.0 11.3429376665
-1565.65656566 818.181818182 -1800.0 11.7709817036
-1464.64646465 818.181818182 -1800.0 11.9664036697
-1363.63636364 818.181818182 -1800.0 12.2776942724
-1262.62626263 818.181818182 -1800.0 12.5181947911
-1161.61616162 818.181818182 -1800.0 12.8807324911
-1060.60606061 818.181818182 -1800.0 12.8524883221
-959.595959596 818.181818182 -1800.0 13.3490409124
-858.585858586 818.181818182 -1800.0 13.527058158
-757.575757576 818.181818182 -1800.0 13.5447382593
-656.565656566 818.181818182 -1800.0 13.7962451761
-555.555555556 818.181818182 -1800.0 14.0714186124
-454.545454545 818.181818182 -1800.0 14.1772791993
-353.535353535 818.181818182 -1800.0 14.3317275117
-252.525252525 818.181818182 -1800.0 14.4259950252
-151.515151515 818.181818182 -1800.0 14.4171718839
-50.5050505051 818.181818182 -1800.0 14.6637069265
50.5050505051 818.181818182 -1800.0 14.6502544454
151.515151515 818.181818182 -1800.0 14.5679297479
252.525252525 818.181818182 -1800.0 14.5960972491
353.535353535 818.181818182 -1800.0 14.4751154122
454.545454545 818.181818182 -1800.0 14.2031275741
555.555555556 818.181818182 -1800.0 14.1853202418
656.565656566 818.181818182 -1800.0 13.8149891822
757.575757576 818.181818182 -1800.0 13.8628943612
858.585858586 818.181818182 -1800.0 13.5457137815
959.595959596 818.181818182 -1800.0 13.2245538949
1060.60606061 818.181818182 -1800.0 13.033071071
1161.61616162 818.181818182 -1800.0 12.7041455704
1262.62626263 818.181818182 -1800.0 12.5154220546
1363.63636364 818.181818182 -1800.0 12.3135400293
1464.64646465 818.181818182 -1800.0 11.9020855714
1565.65656566 818.181818182 -1800.0 11.6668907671
1666.66666667 818.181818182 -1800.0 11.4298572786
1767.67676768 818.181818182 -1800.0 11.136936835
1868.68686869 818.181818182 -1800.0 10.709729686
1969.6969697 818.181818182 -1800.0 10.7745964974
2070.70707071 818.181818182 -1800.0 10.4364872049
2171.71717172 818.181818182 -1800.0 9.96329483262
2272.72727273 818.181818182 -1800.0 9.88823608785
2373.73737374 818.181818182 -1800.0 9.58781871769
2474.74747475 818.181818182 -1800.0 9.40340769014
2575.75757576 818.181818182 -1800.0 9.13710509968
2676.76767677 818.181818182 -1800.0 9.15789358525
2777.77777778 818.181818182 -1800.0 8.91429888471
2878.78787879 818.181818182 -1800.0 8.72404072373
2979.7979798 818.181818182 -1800.0 8.46412025534
3080.80808081 818.181818182 -1800.0 8.33696626829
3181.81818182 818.181818182 -1800.0 8.2703180949
3282.82828283 818.181818182 -1800.0 7.79822474863
3383.83838384 818.181818182 -1800.0 7.72710318362
3484.84848485 818.181818182 -1800.0 7.54607591417
3585.85858586 818.181818182 -1800.0 7.50433475351
3686.86868687 818.181818182 -1800.0 7.31453330946
3787.87878788 818.181818182 -1800.0 7.32235022329
3888.88888889 818.181818182 -1800.0 7.18558098783
3989.8989899 818.181818182 -1800.0 7.14514893447
4090.90909091 818.181818182 -1800.0 7.2496668059
4191.91919192 818.181818182 -1800.0 6.92691203327
4292.92929293 818.181818182 -1800.0 6.87962247071
4393.93939394 818.181818182 -1800.0 6.69002895051
4494.94949495 818.181818182 -1800.0 6.62625257797
4595.95959596 818.181818182 -1800.0 6.61288423105
4696.96969697 818.181818182 -1800.0 6.62122542536
4797.97979798 818.181818182 -1800.0 6.48160706974
4898.98989899 818.181818182 -1800.0 6.48571801295
5000.0 818.181818182 -1800.0 6.090378773
-5000.0 878.787878788 -1800.0 6.33690884788
-4898.98989899 878.787878788 -1800.0 6.69545048266
-4797.97979798 878.787878788 -1800.0 6.53267313252
-4696.96969697 878.787878788 -1800.0 6.67421914661
-4595.95959596 878.787878788 -1800.0 6.58928822831
-4494.94949495 878.787878788 -1800.0 6.79563246665
-4393.93939394 878.787878788 -1800.0 6.7290639033
-4292.92929293 878.787878788 -1800.0 6.77265079821
-4191.91919192 878.787878788 -1800.0 7.13897560789
-4090.90909091 878.787878788 -1800.0 7.11166730166
-3989.8989899 878.787878788 -1800.0 7.06245472026
-3888.88888889 878.787878788 -1800.0 7.20636913708
-3787.87878788 878.787878788 -1800.0 7.36198105272
